Facility Code,Facility Name,County,District,Division,Type,Type_grouped,Owner,Beds,Cots,log_beds,log_cots,Open 24 Hours,Open Weekends,ART,C-IMCI,FP,HBC,IPD
19454,Mwatate Healthcare Centre,Nairobi,Embakasi East,Embakasi,Medical Clinic,Medical Clinic,Non-Governmental Organizations,3.0,2.0,1.3862943611198906,1.0986122886681098,0,1,0,0,0,0,0
19442,Mwera Medical Clinic,Nairobi,Embakasi Central,kayole,Medical Clinic,Medical Clinic,Private Practice - Unspecified,2.0,1.0,1.0986122886681098,0.6931471805599453,1,1,0,0,0,0,0
20096,MYSA VCT,Nairobi,Embakasi West,Njiru,VCT Centre (Stand-Alone),VCT Centre (Stand-Alone),Non-Governmental Organizations,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
13108,Nairobi Deaf (Liverpool),Nairobi,Starehe,Central,VCT Centre (Stand-Alone),VCT Centre (Stand-Alone),Non-Governmental Organizations,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0
18394,Nairobi Earc St Anne Medical Clinic,Nairobi,Makadara,Makadara,Medical Clinic,Medical Clinic,Academic (if registered),0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
20264,Nairobi East Hospital Ltd,Nairobi,Kamukunji,Eastleigh South,Nursing Home,Nursing Home,Private Practice - Medical Specialist,38.0,10.0,3.6635616461296463,2.3978952727983707,1,1,0,0,0,0,0
19580,Nairobi Eye Associates,Nairobi,Starehe,Central,Eye Centre,Other,Private Practice - Unspecified,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
13110,Nairobi Hospital,Nairobi,Dagoretti North,Dagoretti,Other Hospital,Other Hospital,Private Enterprise (Institution),350.0,100.0,5.860786223465865,4.61512051684126,1,1,1,1,1,1,1
13111,Nairobi Outpatient Centre,Nairobi,Starehe,Central,Medical Clinic,Medical Clinic,Private Enterprise (Institution),0.0,0.0,0.0,0.0,1,1,1,0,1,1,1
19477,Nairobi Outreach Services Trust,Nairobi,Starehe,central,Medical Clinic,Medical Clinic,Private Practice - General Practitioner,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
13161,Nairobi Remand Prison Health Centre,Nairobi,Starehe,Viwandani,Dispensary,Dispensary,Other Public Institution,0.0,0.0,0.0,0.0,0,0,1,0,1,1,1
13113,Nairobi South Clinic,Nairobi,Starehe,Makadara,Medical Clinic,Medical Clinic,Local Authority,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1
13112,Nairobi South Hospital,Nairobi,Langata,Lang'ata,Other Hospital,Other Hospital,Private Enterprise (Institution),23.0,0.0,3.1780538303479458,0.0,1,1,0,1,1,1,1
13114,Nairobi West Chidren Clinic,Nairobi,Langata,Lang'ata,Medical Clinic,Medical Clinic,Private Enterprise (Institution),0.0,0.0,0.0,0.0,0,1,0,0,1,0,1
13115,Nairobi West Hospital,Nairobi,Langata,Lang'ata,Other Hospital,Other Hospital,Private Enterprise (Institution),152.0,0.0,5.030437921392435,0.0,1,1,1,1,1,1,1
13116,Nairobi West Men's Prison Dispensary,Nairobi,Langata,Lang'ata,Dispensary,Dispensary,Ministry of Health,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
19609,Nairobi Women Hospital Eastleigh,Nairobi,Kamukunji,,Health Centre,Health Centre,Private Enterprise (Institution),10.0,2.0,2.3978952727983707,1.0986122886681098,1,1,0,0,0,0,0
13117,Nairobi Womens Hospital (Hurlingham),Nairobi,Dagoretti North,Kilimani,Other Hospital,Other Hospital,Private Enterprise (Institution),0.0,0.0,0.0,0.0,1,1,1,1,1,1,1
16795,Nairobi Womens Hospital Adams,Nairobi,Dagoretti North,Kilimani,Other Hospital,Other Hospital,Private Enterprise (Institution),0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
19511,Nakhayo Medical Clinic,Nairobi,Kibra,Kibra,Medical Clinic,Medical Clinic,Private Enterprise (Institution),0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
19279,Narzareth Medical Services,Nairobi,Roysambu,Kasarani,Medical Clinic,Medical Clinic,Private Practice - General Practitioner,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
13119,NASCOP VCT,Nairobi,Kibra,Dagoretti,VCT Centre (Stand-Alone),VCT Centre (Stand-Alone),Ministry of Health,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0
20581,National Blood Transfusion Services,Nairobi,Kibra,Kenyatta,Laboratory (Stand-alone),Other,Ministry of Health,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
20580,National HIV Reference Lab,Nairobi,Kibra,Kenyatta,Laboratory (Stand-alone),Other,Ministry of Health,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
13194,National Spinal Injury Hospital,Nairobi,Dagoretti North,Kilimani,National Referral Hospital,Other,Ministry of Health,30.0,0.0,3.4339872044851463,0.0,1,1,0,1,0,1,0
13130,National Youth Service Hq Dispensary (Ruaraka),Nairobi,Roysambu,Kasarani,Dispensary,Dispensary,State Coorporation,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1
19161,Neema Medical Clinic (Kibera),Nairobi,Kibra,Lang'ata,Medical Clinic,Medical Clinic,Private Practice - Clinical Officer,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
13120,New Life Home Childrens Home (Kilimani),Nairobi,Dagoretti North,Kilimani,Medical Clinic,Medical Clinic,Non-Governmental Organizations,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1
18218,New Partner Initiative (Npi) Sasa Centre,Nairobi,Kamukunji,Eastleigh North,Health Project,Other,Non-Governmental Organizations,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
18007,New Partners Initiative Scaling Up HIV and AIDS Pr,Nairobi,Makadara,South B ,Health Programme,Other,Non-Governmental Organizations,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
19509,New Riruta Medical Clinic,Nairobi,Dagoretti North,Kawagware,Dispensary,Dispensary,Private Enterprise (Institution),0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
20530,Newlight Medical Centre(Dandora),Nairobi,Kasarani,Dandora,Medical Clinic,Medical Clinic,Private Practice - Clinical Officer,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
20528,Nezel Medical Centre Njiru,Nairobi,Kasarani,Njiru,Medical Clinic,Medical Clinic,Private Practice - Nurse / Midwife,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
13121,Ngaira Rhodes Dispensary,Nairobi,Starehe,City Square,Dispensary,Dispensary,Local Authority,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0
13122,Ngara Health Centre (City Council of Nairobi),Nairobi,Starehe,Central,Health Centre,Health Centre,Local Authority,24.0,0.0,3.2188758248682006,0.0,1,1,1,1,0,0,1
13123,Ngong Road Dispensary,Nairobi,Kibra,Dagoretti,Dispensary,Dispensary,Local Authority,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1
19236,Ngumba Medical Centre,Nairobi,Ruaraka,Ruaraka ,Medical Clinic,Medical Clinic,Private Enterprise (Institution),10.0,2.0,2.3978952727983707,1.0986122886681098,0,1,0,0,0,0,0
19479,Nile Medical Care,Nairobi,Dagoretti South,Mutuini,Dispensary,Dispensary,Private Practice - Clinical Officer,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
13125,Nimoli Medical Centre,Nairobi,Kasarani,Kasarani,Dispensary,Dispensary,Private Enterprise (Institution),4.0,1.0,1.6094379124341003,0.6931471805599453,1,1,0,0,1,1,1
21026,Nimoli Medical Services,Nairobi,Embakasi East,Embakasi,Medical Clinic,Medical Clinic,Private Practice - Nurse / Midwife,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
13126,Njiru Dispensary,Nairobi,Kasarani,Njiru,Dispensary,Dispensary,Local Authority,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1
13127,Nsis Health Centre (Ruaraka),Nairobi,Ruaraka,Kasarani,Health Centre,Health Centre,Ministry of Health,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1
13128,Nuffield Nursing Home,Nairobi,Kasarani,Kasarani,Nursing Home,Nursing Home,Private Enterprise (Institution),0.0,0.0,0.0,0.0,0,0,1,0,1,1,1
17955,Nuru Lutheran Media Ministry,Nairobi,Kibra,Golf Course,VCT Centre (Stand-Alone),VCT Centre (Stand-Alone),Other Faith Based,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
19499,Nyalego Medical Clinic,Nairobi,Dagoretti North,Kawagware,Dispensary,Dispensary,Private Practice - Nurse / Midwife,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
13129,Nyina Wa Mumbi Dispensary,Nairobi,Dagoretti North,Dagoretti,Dispensary,Dispensary,Other Faith Based,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1
13131,Nyumbani Diagnostic Laboratory and Medical Clinic,Nairobi,Langata,Lang'ata,Medical Clinic,Medical Clinic,Non-Governmental Organizations,2.0,0.0,1.0986122886681098,0.0,1,1,1,0,0,1,0
18436,Oasis Medical Clinic,Nairobi,Embakasi North,Dandora,Medical Clinic,Medical Clinic,Private Practice - Unspecified,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
19492,Odeon Medical Centre (Nairobi),Nairobi,Starehe,central,Medical Clinic,Medical Clinic,Private Practice - General Practitioner,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
13132,Ofafa I Clinic,Nairobi,Makadara,Makadara,Medical Clinic,Medical Clinic,Local Authority,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1
13133,Ogwedhi Dispensary (Nairobi North),Nairobi,Roysambu,Kasarani,Dispensary,Dispensary,Private Enterprise (Institution),0.0,0.0,0.0,0.0,0,0,0,0,1,0,0
18797,Olive Link Health Care,Nairobi,Makadara,Makadara,Health Centre,Health Centre,Non-Governmental Organizations,6.0,0.0,1.9459101490553132,0.0,1,1,0,0,0,0,0
20582,Oncology Reference Lab,Nairobi,Kibra,Kenyatta,Laboratory (Stand-alone),Other,Ministry of Health,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
19465,Orient Medical Care,Nairobi,Dagoretti South,Dagoretti South,Dispensary,Dispensary,Private Practice - Nurse / Midwife,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
13135,Orthodox Dispensary,Nairobi,Dagoretti South,Dagoretti,Dispensary,Dispensary,Christian Health Association of Kenya,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1
13137,Padens Medicare Centre,Nairobi,Westlands,Westlands,Medical Clinic,Medical Clinic,Private Enterprise (Institution),4.0,0.0,1.6094379124341003,0.0,0,0,0,1,1,1,1
13138,Pangani Dispensary,Nairobi,Starehe,Central,Dispensary,Dispensary,Local Authority,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1
18387,Paradise Medical Centre,Nairobi,Embakasi North,Dandora,Medical Clinic,Medical Clinic,Private Practice - General Practitioner,10.0,2.0,2.3978952727983707,1.0986122886681098,1,1,0,0,0,0,0
20701,Paragon Health Care Ltd,Nairobi,Dagoretti North,,Medical Clinic,Medical Clinic,Private Practice - General Practitioner,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
19424,Parkroad Dental Clinic (Ngara),Nairobi,Starehe,Ngara,Medical Clinic,Medical Clinic,Private Practice - Unspecified,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
13139,Parkroad Nursing Home (Nairobi),Nairobi,Starehe,Ngara,Nursing Home,Nursing Home,Private Enterprise (Institution),30.0,6.0,3.4339872044851463,1.9459101490553132,1,1,0,0,1,1,1
12977,Patanisho Maternity and Nursing Home,Nairobi,Embakasi Central,Embakasi,Nursing Home,Nursing Home,Private Enterprise (Institution),21.0,0.0,3.091042453358316,0.0,1,1,0,0,1,1,1
12910,PCEA Dandora Clinic,Nairobi,Embakasi North,Dandora,Medical Clinic,Medical Clinic,Christian Health Association of Kenya,0.0,0.0,0.0,0.0,0,0,1,0,1,1,1
19435,PCEA Kayole Parish Health Centre,Nairobi,Embakasi Central,Kayole,Medical Clinic,Medical Clinic,Christian Health Association of Kenya,3.0,2.0,1.3862943611198906,1.0986122886681098,0,1,0,0,0,0,0
19700,PCEA Pipeline Clinic,Nairobi,Embakasi South,Mukuru,Medical Clinic,Medical Clinic,Christian Health Association of Kenya,2.0,1.0,1.0986122886681098,0.6931471805599453,0,0,0,0,0,0,0
19289,Peace Medical Clinic,Nairobi,Ruaraka,Roysambu,Medical Clinic,Medical Clinic,Private Practice - General Practitioner,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
20449,Penta Medical Centre Umoja,Nairobi,Embakasi West,Umoja,Medical Clinic,Medical Clinic,Private Practice - Medical Specialist,6.0,2.0,1.9459101490553132,1.0986122886681098,0,1,0,0,0,0,0
19975,Pentapharm Limited,Nairobi,Starehe,City Centre,Medical Centre,Other,Private Practice - General Practitioner,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
19540,Pharmat Health Care,Nairobi,Starehe,central,Dental Clinic,Other,Private Practice - Unspecified,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
19483,Philis Medical Laboratory,Nairobi,Starehe,central,Laboratory (Stand-alone),Other,Private Practice - Unspecified,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
13142,Pine Medical Clinic,Nairobi,Embakasi Central,Embakasi,Medical Clinic,Medical Clinic,Private Enterprise (Institution),8.0,2.0,2.1972245773362196,1.0986122886681098,1,1,0,0,1,0,1
13143,Pipeline Medical Health Services,Nairobi,Embakasi South,Embakasi,Medical Clinic,Medical Clinic,Private Practice - Clinical Officer,8.0,1.0,2.1972245773362196,0.6931471805599453,1,1,0,0,1,1,1
12978,Pipeline Nursing Home,Nairobi,Embakasi South,Embakasi,Nursing Home,Nursing Home,Private Enterprise (Institution),15.0,3.0,2.772588722239781,1.3862943611198906,1,1,0,0,1,1,1
20653,Planet Clinic Ltd,Nairobi,Starehe,Starehe,Medical Centre,Other,Private Practice - General Practitioner,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
19353,Plaza X-Ray Services (Re-Insurance Plaza-Nairobi),Nairobi,Starehe,Central,Radiology Unit,Other,Private Enterprise (Institution),0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
19878,Police Central Workshop Dispensary,Nairobi,Starehe,Viwandani,Dispensary,Dispensary,Armed Forces,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
13145,Pona Mat Dispensary,Nairobi,Ruaraka,Kasarani,Dispensary,Dispensary,Private Enterprise (Institution),0.0,0.0,0.0,0.0,0,0,0,0,1,0,1
13146,Port Health Dispensary (Langata),Nairobi,Langata,Lang'ata,Dispensary,Dispensary,Ministry of Health,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
19901,Positive Partner Network VCT,Nairobi,Starehe,Central,VCT Centre (Stand-Alone),VCT Centre (Stand-Alone),Non-Governmental Organizations,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
20067,Post Bank Staff Clinic,Nairobi,Starehe,Central,Medical Clinic,Medical Clinic,Private Practice - General Practitioner,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
17996,Precious Life Medical Clinic Ruai,Nairobi,Embakasi North,Ruai,Medical Clinic,Medical Clinic,Private Practice - General Practitioner,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
19498,Premier Laboratory (Nairobi),Nairobi,Starehe,central,Laboratory (Stand-alone),Other,Private Practice - Unspecified,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
18744,Premium Health Services,Nairobi,Embakasi North,kasarani,Dispensary,Dispensary,Private Practice - Medical Specialist,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
18556,Prescort Dispensary,Nairobi,Ruaraka,kasarani,Dispensary,Dispensary,Ministry of Health,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
19275,Prestige Health Centre (Zimerman),Nairobi,Roysambu,Kasarani,Medical Clinic,Medical Clinic,Private Practice - General Practitioner,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
20527,Prestige Medicare Clinic Njiru,Nairobi,Kasarani,Njiru,Medical Clinic,Medical Clinic,Private Practice - Clinical Officer,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
13147,Prime Health Services Dispensary,Nairobi,Roysambu,Kasarani,Dispensary,Dispensary,Private Enterprise (Institution),0.0,0.0,0.0,0.0,1,1,0,0,1,0,1
19440,Primed Medical Centre,Nairobi,Embakasi Central,Kayole,Medical Clinic,Medical Clinic,Private Practice - Clinical Officer,2.0,1.0,1.0986122886681098,0.6931471805599453,1,1,0,0,0,0,0
19451,Primed Medical Services Komarock,Nairobi,Embakasi Central,,Medical Clinic,Medical Clinic,Private Practice - Unspecified,2.0,1.0,1.0986122886681098,0.6931471805599453,1,1,0,0,0,0,0
20163,Proact services,Nairobi,Roysambu,Rotysambu,Medical Clinic,Medical Clinic,Private Practice - Nurse / Midwife,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0
19506,Professional Diagnostic Centre (Nairobi),Nairobi,Starehe,central,Laboratory (Stand-alone),Other,Private Practice - Unspecified,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
19290,Promise Medical Services,Nairobi,Embakasi North,Roysambu,Medical Clinic,Medical Clinic,Private Practice - General Practitioner,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
13149,Provide Inter Math Dispensary,Nairobi,Ruaraka,Ruaraka,Dispensary,Dispensary,Private Enterprise (Institution),0.0,0.0,0.0,0.0,0,0,0,1,1,1,1
13148,Provide Internatinal Clinic (Dandora),Nairobi,Embakasi North,Dandora,Medical Clinic,Medical Clinic,Non-Governmental Organizations,0.0,0.0,0.0,0.0,0,1,0,0,1,1,1
13151,Provide International Clinic (Kayole),Nairobi,Embakasi Central,Embakasi,Health Centre,Health Centre,Non-Governmental Organizations,8.0,1.0,2.1972245773362196,0.6931471805599453,1,1,0,0,1,1,1
19447,Provide International Hospital Mukuru,Nairobi,Embakasi South,,Health Centre,Health Centre,Non-Governmental Organizations,2.0,1.0,1.0986122886681098,0.6931471805599453,1,1,0,0,0,0,0
13150,Provide International Korogocho,Nairobi,Ruaraka,Kasarani,Other Hospital,Other Hospital,Other Faith Based,0.0,0.0,0.0,0.0,0,0,1,0,0,1,1
12971,Provide International Mutindwa Umoja Clinic,Nairobi,Embakasi West,Embakasi,Dispensary,Dispensary,Non-Governmental Organizations,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1
19521,Providence Whole Care,Nairobi,Dagoretti South,Riruta,Dispensary,Dispensary,Private Enterprise (Institution),0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
18001,Prudent Medical Clinic Kariobangi,Nairobi,Embakasi West,Kariobangi,Medical Clinic,Medical Clinic,Private Practice - General Practitioner,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0
13153,PSTC Health Centre,Nairobi,Roysambu,Kasarani,Health Centre,Health Centre,Ministry of Health,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1
13154,Pumwani Clinic,Nairobi,Kamukunji,Pumwani,Dispensary,Dispensary,Local Authority,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
13155,Pumwani Majengo Dispensary,Nairobi,Kamukunji,Pumwani,Dispensary,Dispensary,Local Authority,0.0,0.0,0.0,0.0,0,0,1,1,1,1,1
13156,Pumwani Maternity Hospital,Nairobi,Kamukunji,Pumwani,Other Hospital,Other Hospital,Local Authority,350.0,150.0,5.860786223465865,5.017279836814924,1,1,1,0,1,1,0
13157,Pumwani Maternity VCT Centre,Nairobi,Kamukunji,Pumwani,VCT Centre (Stand-Alone),VCT Centre (Stand-Alone),Local Authority,350.0,0.0,5.860786223465865,0.0,0,0,0,0,0,0,0
18757,R - Care Health Clinic,Nairobi,Dagoretti South,Riruta,Medical Clinic,Medical Clinic,Private Practice - Nurse / Midwife,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
19370,Radiant Hosp Kasarani,Nairobi,Roysambu,kasarani,Medical Clinic,Medical Clinic,Private Practice - General Practitioner,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
13158,Radiant Pangani Hospital,Nairobi,Starehe,Central,Other Hospital,Other Hospital,Private Enterprise (Institution),0.0,0.0,0.0,0.0,0,0,1,0,0,1,1
19487,Rafiki Medical Clinic (Westlands),Nairobi,Westlands,Kangemi,Medical Clinic,Medical Clinic,Private Practice - Unspecified,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0
20716,Raila Community Clinic,Nairobi,Kibra,,Dispensary,Dispensary,Ministry of Health,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
13168,Railway Training Institute Dispensary South B,Nairobi,Starehe,South B,Dispensary,Dispensary,Academic (if registered),0.0,0.0,0.0,0.0,0,0,0,0,1,1,1
19213,Rainbow Clinic,Nairobi,Langata,Lang'ata,Medical Clinic,Medical Clinic,Private Enterprise (Institution),0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
21272,Rama Medical Clinic,Nairobi,Embakasi Central,Kayole,Medical Clinic,Medical Clinic,Private Practice - Clinical Officer,4.0,0.0,1.6094379124341003,0.0,1,1,0,0,0,0,0
19535,Rapha Medical Clinic,Nairobi,Dagoretti North,Riruta,Medical Clinic,Medical Clinic,Private Practice - General Practitioner,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
19474,Rapha Mission Clinic,Nairobi,Kamukunji,Bahati,Medical Clinic,Medical Clinic,Christian Health Association of Kenya,2.0,1.0,1.0986122886681098,0.6931471805599453,1,1,0,0,0,0,0
13159,Ray of Hope Health Centre,Nairobi,Dagoretti North,Dagoretti,Health Centre,Health Centre,Private Enterprise (Institution),3.0,0.0,1.3862943611198906,0.0,1,1,0,1,1,1,1
17998,Rays International Clinic Kariobangi,Nairobi,Embakasi West,Kariobangi,Medical Clinic,Medical Clinic,Community,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
19616,Recovery Medical Clinic (Kariobangi South),Nairobi,Embakasi West,Kariobangi south,Medical Clinic,Medical Clinic,Private Practice - General Practitioner,6.0,4.0,1.9459101490553132,1.6094379124341003,0,1,0,0,0,0,0
13160,Redemeed Health Centre,Nairobi,Ruaraka,Roysambu,Health Centre,Health Centre,Ministry of Health,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1
18668,Reinha Rosary Medical Clinic (Githunguri),Nairobi,Embakasi West,Ruai,Medical Clinic,Medical Clinic,Kenya Episcopal Conference-Catholic Secretariat,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
21107,Reliable Medical Health Services,Nairobi,Embakasi West,Embakasi West,Medical Clinic,Medical Clinic,Private Practice - Nurse / Midwife,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0
19620,Remla Medical Clinic (Dandora),Nairobi,Embakasi North,Dandora,Medical Clinic,Medical Clinic,Private Practice - General Practitioner,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
13173,Reuben Mukuru Health Centre,Nairobi,Embakasi South,Mukurui,Health Centre,Health Centre,Kenya Episcopal Conference-Catholic Secretariat,0.0,0.0,0.0,0.0,0,0,1,0,0,1,1
16168,Revival Home Based Care Clinic,Nairobi,Kibra,Kibra,Health Centre,Health Centre,Other Faith Based,4.0,0.0,1.6094379124341003,0.0,1,1,0,0,1,1,1
13162,Rgc Jipe Moyo Dispensary,Nairobi,Dagoretti North,Dagoretti North,Dispensary,Dispensary,Christian Health Association of Kenya,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0
13163,Rhodes Chest Clinic,Nairobi,Starehe,Central,Dispensary,Dispensary,Local Authority,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1
19544,Rimaal Medical Laboratory,Nairobi,Starehe,Central,Laboratory (Stand-alone),Other,Private Practice - Unspecified,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
19475,Rinah Health Consultants,Nairobi,Starehe,central,Medical Clinic,Medical Clinic,Private Practice - Medical Specialist,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
13165,Riruta Health Centre,Nairobi,Dagoretti North,Dagoretti,Dispensary,Dispensary,Local Authority,0.0,0.0,0.0,0.0,0,0,1,0,1,1,1
19642,Roma Medical Clinic,Nairobi,Kamukunji,Eastleigh North,Medical Clinic,Medical Clinic,Private Enterprise (Institution),3.0,1.0,1.3862943611198906,0.6931471805599453,0,1,0,0,0,0,0
17861,Romieva Medical Centre,Nairobi,Embakasi East,Embakasi ,Medical Clinic,Medical Clinic,Non-Governmental Organizations,20.0,2.0,3.044522437723423,1.0986122886681098,1,1,0,0,0,0,0
19456,Romieva Medical Centre Tassia,Nairobi,Embakasi West,Embakasi,Medical Clinic,Medical Clinic,Non-Governmental Organizations,2.0,1.0,1.0986122886681098,0.6931471805599453,0,1,0,0,0,0,0
18992,Rosade Medical Clinic,Nairobi,Kibra,Kibra,Medical Clinic,Medical Clinic,Private Practice - General Practitioner,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
19401,Rosadett Medical Clinic,Nairobi,Kasarani,Kariobangi,Medical Clinic,Medical Clinic,Private Practice - General Practitioner,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
17938,Round About Medical Centre,Nairobi,Roysambu,Kasarani,Health Centre,Health Centre,Private Enterprise (Institution),4.0,2.0,1.6094379124341003,1.0986122886681098,1,1,0,0,0,0,0
13167,Round About Medical Dispensary,Nairobi,Kasarani,Kasarani,Dispensary,Dispensary,Private Enterprise (Institution),0.0,0.0,0.0,0.0,0,0,0,0,1,0,1
18988,Royal Clinic-Kibera,Nairobi,Kibra,Kibra,Medical Clinic,Medical Clinic,Private Practice - Nurse / Midwife,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
19382,Royolk Medical Clinic,Nairobi,Roysambu,Roysambu,Medical Clinic,Medical Clinic,Private Practice - General Practitioner,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
18221,Ruai (SDA) Clinic,Nairobi,Kasarani,Njiru,Medical Clinic,Medical Clinic,Other Faith Based,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
13170,Ruai Community Clinic,Nairobi,Kasarani,Ruai,Medical Clinic,Medical Clinic,Private Enterprise (Institution),0.0,0.0,0.0,0.0,0,0,0,0,1,1,1
13171,Ruai Health Centre,Nairobi,Kasarani,Ruai,Health Centre,Health Centre,Local Authority,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1
13172,Ruaraka Clinic,Nairobi,Ruaraka,Kasarani,Dispensary,Dispensary,Ministry of Health,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0
18485,Ruaraka Uhai Neema Hospital,Nairobi,Ruaraka,Kasarani,Other Hospital,Other Hospital,Kenya Episcopal Conference-Catholic Secretariat,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0
13174,Rural Aid VCT,Nairobi,Starehe,Central,VCT Centre (Stand-Alone),VCT Centre (Stand-Alone),Community,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0
20231,SACODEN VCT Center,Nairobi,Kibra,Kibra,Medical Clinic,Medical Clinic,Non-Governmental Organizations,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
19640,Sahal Medical Clinic,Nairobi,Kamukunji,Eastleigh North,Medical Clinic,Medical Clinic,Private Enterprise (Institution),4.0,1.0,1.6094379124341003,0.6931471805599453,0,1,0,0,0,0,0
18386,Saika Medical Centre,Nairobi,Kasarani,Njiru,Medical Clinic,Medical Clinic,Private Practice - General Practitioner,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
13175,Salama Nursing Home,Nairobi,Kamukunji,Eastleigh North,Nursing Home,Nursing Home,Private Practice - General Practitioner,8.0,2.0,2.1972245773362196,1.0986122886681098,1,1,0,0,0,1,1
13176,Samaritan Medical Services (Dandora),Nairobi,Embakasi North,Njiru,Nursing Home,Nursing Home,Non-Governmental Organizations,24.0,1.0,3.2188758248682006,0.6931471805599453,1,1,0,0,1,1,1
